fsa_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
565718,Crosskeys Rugby Football Club Catering,"Pandy View, Crosskeys, Newport",NP11 7BS,321969,191891,51.620409,-3.12851,Caerphilly
565722,Crumlin Cricket Club,"Crumlin Cricket Club, Crumlin Cricket Ground Access, Treowen, Newport",NP11 3BN,320573,198453,51.679214,-3.150173,Caerphilly
565724,Crumlin Rugby Football Club,"Crumlin Rugby Club, Kendon Road, Crumlin, Newport",NP11 4PN,321178,198388,51.678712,-3.141399,Caerphilly
565739,Cwmcarn Workingmen's club,"71-72 Newport Road, Cwmcarn, Newport",NP11 7LZ,321925,193483,51.634705,-3.1295,Caerphilly
565745,Cwrt Rawlin Inn,"Cwrt Rawlin Inn, Cae Meillion, Caerphilly",CF83 1SN,314071,186501,51.570806,-3.241243,Caerphilly
565748,Cwtchers,"45-47 High Street, Pentwyn-Mawr, Newport",NP11 4HN,319472,196181,51.658622,-3.165559,Caerphilly
565763,Dagger Reform Club,"3 Waun Borfa Road, Cefn Fforest, Blackwood",NP12 3JR,316458,197561,51.670586,-3.209451,Caerphilly
565774,Deri Old Club,"93 Bailey Street, Deri, Bargoed",CF81 9HX,312686,201868,51.708727,-3.26506,Caerphilly
565777,Deri Rugby Football Club,"Deri Rugby Football Club, Deri Community Centre, Mill Road, Deri, Bargoed",CF81 9HF,312677,201682,51.707045,-3.265144,Caerphilly
565806,Dynevor Arms,"Dynevor Arms Hotel, Commercial Street, Nelson, Treharris",CF46 6NF,311407,195450,51.650844,-3.281936,Caerphilly
565807,Dynevor Arms Hotel,"The Square, Tirphil, New Tredegar",NP24 6XS,313962,203237,51.72123,-3.246937,Caerphilly
565815,Emporium Snooker Club,"The Emporium, High Street, Bargoed",CF81 8RD,315075,199921,51.691592,-3.230034,Caerphilly
565829,Exchange Inn,"52 St Mary Street, Risca, Newport",NP11 6GQ,323684,191021,51.612824,-3.103553,Caerphilly
565842,Farmers Arms,"Heol Aneurin Bevan, Rhymney, Tredegar",NP22 5EZ,310963,208159,51.765004,-3.291602,Caerphilly
565854,Fleur De Lis RFC,"27 High Street, Fleur-De-Lis, Blackwood",NP12 3UD,315524,196838,51.663947,-3.222778,Caerphilly
565870,Fochriw Social Club,"Glyn Terrace, Fochriw, Bargoed, M Glam",CF81 9JP,310442,205278,51.739034,-3.298407,Caerphilly
565874,Fork and Tune,"Cwmcarn Hotel, Newport Road, Cwmcarn, Newport",NP11 7ND,321890,193717,51.636813,-3.130059,Caerphilly
565878,Fox and Hounds,"Fox & Hounds, Trosnant Crescent, Penybryn, Hengoed",CF82 7FX,313540,196026,51.65635,-3.251254,Caerphilly
565888,Gelligaer Bowling Club,"Gelligaer Bowling Green And Pavilion, Gelligaer Recreation Ground, Gwaun-Fro, Penpedairheol",CF82 8FJ,314077,196908,51.664364,-3.243712,Caerphilly
565890,Gelligaer Masonic Club,"Masonic Hall, Cardiff Road, Bargoed",CF81 8NZ,315031,199388,51.686794,-3.230526,Caerphilly
565894,Gilfach Workmen's Club,"85-89 Park Place, Gilfach, Bargoed",CF81 8LX,315174,198850,51.681989,-3.228327,Caerphilly
565935,Gwerthonor Social Club,"Gwerthonor Social Club, Commercial Street, Gilfach, Bargoed",CF81 8JF,315250,198577,51.679542,-3.227173,Caerphilly
565937,Hafodyrynys RF Sports and Social Club,"Hafodyrynys District Miners Club, Hafodyrynys Recreation Ground, Pontbren Road, Hafodyrynys, Newport",NP11 5BE,322743,198932,51.683819,-3.118891,Caerphilly
565939,Halfway House,"Halfway House, Gelligroes, Blackwood",NP12 2HT,317554,194780,51.645749,-3.192949,Caerphilly
565971,Homfray Masonic Club,"Homfray Lodge, Grove Road, Risca",NP11 6GN,323676,190977,51.612427,-3.103659,Caerphilly
565994,Islwyn Inn,"Islwyn Inn, Glanhowy Road, Wyllie, Blackwood",NP12 2HN,317707,194019,51.638935,-3.190556,Caerphilly
565995,Islwyn Masonic Hall,"Masonic Lodge, Cliff Road, Blackwood",NP12 0NT,317481,197406,51.669346,-3.194625,Caerphilly
566000,Ivor Arms,"Ivor Arms, Newbridge Road, Pontllanfraith, Blackwood",NP12 2LD,318600,195981,51.656701,-3.178111,Caerphilly
566002,Jaccabs Club,"Jacabbs Club, Wern Crescent, Nelson, Treharris",CF46 6NE,311428,195563,51.65186,-3.281661,Caerphilly
566012,Jax #1 Bar,"55 Cardiff Road, Bargoed",CF81 8PA,315093,199416,51.687047,-3.229636,Caerphilly
566057,Kings Arms,"46 Cardiff Road, Caerphilly",CF83 1JQ,315559,186741,51.573188,-3.219836,Caerphilly
566073,Leigh Hotel,"Leigh Social Club, Commercial Street, Senghenydd, Caerphilly",CF83 4GZ,311588,190769,51.608781,-3.278135,Caerphilly
566102,Llanarth Club,"Pontllanfraith Working Mens Club, Llanarth Road, Springfield, Pontllanfraith",NP12 2LG,318152,195875,51.655684,-3.184561,Caerphilly
566103,Llanbradach Bowling Club,"Llanbradach Bowling Club, High Street, Llanbradach, Caerphilly",CF83 3LP,314880,190214,51.604299,-3.230473,Caerphilly
566104,Llanbradach Workingmen's Club & Institute,"Llanbradach Social Club, High Street, Llanbradach, Caerphilly",CF83 3LP,314880,190214,51.604299,-3.230473,Caerphilly
566108,Llanfabon Inn,"Llanfabon Road, Nelson, Treharris",CF42 6PG,296400,196620,51.658775,-3.499122,Rhondda Cynon Taf
566121,Lord Nelson,"Lord Nelson, Heol Evan Wynne, Pontlottyn, Bargoed",CF81 9PQ,311502,206315,51.74852,-3.283322,Caerphilly
566122,Lord Nelson Inn,"Commercial Street, Nelson, Treharris",CF46 6ND,311318,195562,51.651828,-3.28325,Caerphilly
566143,Machen Rugby Club,"Chatham, Machen, Caerphilly, Gwent",CF83 8SB,321571,189095,51.595219,-3.133631,Caerphilly
566146,Machen Workingmens Constitutional Club,"Dranllwyn, 18 Commercial Road, Machen, Caerphilly",CF83 8NA,320916,189187,51.595963,-3.143106,Caerphilly
566147,Maenllwyd Inn,"Maenlllwyd Inn, Rudry, Caerphilly",CF83 3EB,320364,187002,51.576235,-3.150577,Caerphilly
566149,Maesycwmmer Inn,"Main Road, Maesycwmmer, Hengoed",CF82 7PJ,315582,194803,51.645662,-3.221462,Caerphilly
566155,Majors,"1 Fairview, Blackwood",NP12 3NS,315966,197135,51.666692,-3.216461,Caerphilly
566161,Markham & District Welfare Society,"Bryn Road, Markham, Blackwood",NP12 0QE,316850,201220,51.703526,-3.204656,Caerphilly
566171,Masons Arms,"Mill Terrace, Pontymister, Risca",NP11 6LH,324628,190192,51.605499,-3.089744,Caerphilly
566172,Masons Arms,"Mill Road, Caerphilly",CF83 3FE,315325,187461,51.579634,-3.223386,Caerphilly
566186,McDonnell Hotel,"Mcdonnell Hotel, Mcdonnell Road, Bargoed",CF81 8UD,314772,199802,51.690472,-3.234385,Caerphilly
566208,Moat House Hotel,"Moat House Hotel, 30 Lon-Y-Llyn, Caerphilly",CF83 1BY,314723,186614,51.571923,-3.231864,Caerphilly
566213,Moose International,"Moose Hall, Pentwyn Road, Blackwood",NP12 1HN,317328,197462,51.669825,-3.19685,Caerphilly
566223,Mount Pleasant Inn,"Mount Pleasant Inn, Mount Row, Pentwyn,Fochrhiw, Bargoed",CF81 9NJ,310398,204501,51.732039,-3.298842,Caerphilly
566235,Murray's Bar,"Upper High Street, Bargoed",CF81 8QY,315034,199891,51.691308,-3.230605,Caerphilly
566250,Neuaddwen Inn,"Neuaddwen Inn, Bedwellty Road, Aberbargoed, Bargoed",CF81 9DN,315899,200420,51.696198,-3.218219,Caerphilly
566252,New Bungalow Club,"Llwyn On Lane, Oakdale, Blackwood",NP12 0NF,318845,198204,51.676717,-3.175091,Caerphilly
566257,New Duffryn Hotel,"Commercial Street, Aberbargoed, Bargoed",CF81 9EW,315563,199993,51.692305,-3.222993,Caerphilly
566266,New Tredegar RFC,"bridgend house, James Street, New Tredegar, Gwent",NP24 6EW,314229,203173,51.720695,-3.243057,Caerphilly
566269,Newbridge Constitutional Club,"Newbridge Constitutional Club, High Street, Newbridge, Newport",NP11 4FW,320687,196736,51.663786,-3.148135,Caerphilly
566272,Newbridge Hotel,"Newbridge Hotel, High Street, Newbridge, Newport",NP11 4FH,320832,196831,51.664661,-3.14606,Caerphilly
566273,Newbridge Labour Club & Institute,"Newbridge Labour Club, North Road, Newbridge, Newport",NP11 5FA,321021,197023,51.666412,-3.143375,Caerphilly
566275,Newbridge Rugby Football Club,"Newbridge Rugby Club, Newbridge Welfare Ground, Bridge Street, Newbridge, Newport",NP11 5FR,321173,196836,51.664753,-3.141121,Caerphilly
566304,Oakdale Rugby Football Club,"12-13 Central Buildings, Oakdale, Blackwood",NP12 0LR,318646,198396,51.678423,-3.178014,Caerphilly
566309,Old Comrades Club,"1 Oakfield Street, Llanbradach, Caerphilly",CF83 3NX,315107,191253,51.61368,-3.22745,Caerphilly
566339,Pengam Constitutional Club,"1-2 Hanbury Street, Glan-Y-Nant, Blackwood",NP12 3XW,315157,197473,51.669599,-3.228252,Caerphilly
566349,Pentwyn Inn,"Pentwyn Inn, Pentwyn Terrace, Trinant, Newport",NP11 3JD,320643,200650,51.698956,-3.149661,Caerphilly
566362,Phillipstown Social Club,"Phillipstown Social Club, Derlwyn Street, Phillipstown, New Tredegar",NP24 6XB,314328,203565,51.724236,-3.241735,Caerphilly
566364,Piccadilly Hotel,"Piccadilly Hotel, Piccadilly Square, Caerphilly",CF83 1AL,315668,187319,51.578403,-3.218401,Caerphilly
566390,Plough and Harrow,"Plough And Harrow, 2 Hengoed Road, Penpedairheol, Hengoed",CF82 8BQ,314207,197421,51.668987,-3.241946,Caerphilly
566397,Pontllanfraith Ex Servicemans Club and Institute,"Ex Servicemens Club, Commercial Street, Pontllanfraith, Blackwood",NP12 2JY,317873,195721,51.654255,-3.188561,Caerphilly
566400,Pontllanfraith Rugby Club,"Pontllanfraith Rugby Club, Tram Road, Pontllanfraith, Blackwood",NP12 2JF,317993,195882,51.65572,-3.186865,Caerphilly
566403,Pontlottyn Empire Club & Institute,"7 Stuart Street, Pontlottyn, Bargoed",CF81 9QE,311694,206105,51.746657,-3.28049,Caerphilly
566407,Pontymister Athletic Bowls Club,"The Pavillion, Fields Road, Pontymister, Risca",NP11 6BY,323795,190376,51.607049,-3.10181,Caerphilly
566408,Pontymister Cricket Club,"Pavilion, Pontymister Recreation Ground, Fields Road, Pontymister, Risca",NP11 6EJ,324666,189672,51.60083,-3.089083,Caerphilly
566409,Pontymister Welfare Bowls Club,"R/O, Springfield Road, Pontymister, Risca",NP11 6LY,324669,189935,51.603195,-3.089097,Caerphilly
566435,Prince Of Wales,"Dixon's Place, Risca, Newport",NP11 6PY,324014,190595,51.609039,-3.098695,Caerphilly
566436,Prince Of Wales Inn,"Prince Of Wales Inn, Merthyr Road, Princetown, Tredegar",NP22 3AE,311195,209947,51.781111,-3.288696,Caerphilly
566439,Puddlers Arms,"Puddlers Arms, Plantation Terrace, Rhymney, Tredegar",NP22 5PX,311718,206845,51.753318,-3.280329,Caerphilly
566442,R A O B Social Club,"R A O B Social Club, The Square, Abertridwr, Caerphilly",CF83 4DH,311938,189400,51.596528,-3.272753,Caerphilly
566448,Railway Hotel,"Crumlin Square, Crumlin, Newport",NP11 4QD,321254,198414,51.678947,-3.140306,Caerphilly
566457,Red Lion,"Red Lion, Bryngwyn Road, Newbridge, Newport",NP11 4GX,320309,196707,51.663472,-3.153578,Caerphilly
566458,Red Triangle Snooker Club,"Unit A, 26 High Street, Crosskeys, Newport",NP11 7FN,322059,192201,51.623209,-3.127294,Caerphilly
566471,Rhymney Rugby Club,"High Street, Rhymney, Tredegar",NP22 5NB,311378,207561,51.7597,-3.28543,Caerphilly
566472,Rhymney Social Club,"39 High Street, Rhymney, Tredegar",NP22 5LP,311348,207629,51.76031,-3.285889,Caerphilly
566481,Risca Rugby Club,"Risca Rugby Club, Tredegar Terrace, Pontymister, Newport",NP11 6BY,323875,190230,51.605743,-3.100619,Caerphilly
566485,Risca Workingmens Branch Club,"Gloucester House, 90 Commercial Street, Risca, Newport, Gwent",NP11 6EE,324433,189953,51.603333,-3.092508,Caerphilly
566486,Risca Workingmens Club & Inst,"60 St Mary Street, Risca, Newport",NP11 6GQ,323684,191021,51.612824,-3.103553,Caerphilly
566489,Rising Sun Inn,"Rising Sun Inn, Graig Rhymney, Tirphil, New Tredegar",NP24 6LY,313440,203788,51.726099,-3.254627,Caerphilly
566492,Rocks Bar,"Tir-Y-Pwll Terrace, Pantside, Newport",NP11 5GF,321734,197403,51.669926,-3.133153,Caerphilly
566500,Royal Arms Hotel,"Royal Hotel, 34 High Street, Rhymney, Tredegar",NP22 5NB,311362,207712,51.761056,-3.285706,Caerphilly
566501,Royal Hotel,"Royal Hotel, Havard Road, Abertridwr, Caerphilly",CF83 4DP,311772,189328,51.595855,-3.275116,Caerphilly
566509,Ruperra Arms,"Ruperra Arms, Ruperra Street, New Tredegar",NP24 6AG,314173,203380,51.722553,-3.243917,Caerphilly
566510,Ruperra Social Club,"Navigation Street, Trethomas, Caerphilly",CF83 8FR,318072,188988,51.593759,-3.184108,Caerphilly
566536,Senghenydd R.F.C.,"Welfare Ground, Senghenydd",CF83 4HA,311564,190716,51.608297,-3.278484,Caerphilly
566541,Shappelles,"New Cottage, The Bridge, Ystrad Mynach, Hengoed",CF82 7ED,314715,193991,51.638227,-3.233774,Caerphilly
566545,Sherrie's Dinners at The Bridgend Inn,"Bridge End Inn, The Square, Church Street, Bedwas, Caerphilly",CF83 8DY,316995,188546,51.589627,-3.199547,Caerphilly
566559,Smiths Arms,"Smiths Arms, Commercial Street, Pengam, Blackwood",NP12 3ST,315501,197392,51.668933,-3.223246,Caerphilly
566566,Solar Strand Hotel,"Cross Keys Hotel, High Street, Crosskeys, Newport",NP11 7BY,322044,192045,51.621795,-3.127461,Caerphilly
566571,South Wales 2000 Shooting Ground,"Clay Target Shooting Ground, Mynyddislwyn, Blackwood",NP12 2BG,319316,194142,51.640269,-3.167342,Caerphilly
566603,Station Inn,"Station Inn, Nantgarw Road, Caerphilly",CF83 1AQ,314771,187033,51.575697,-3.231273,Caerphilly
566667,The Angel Bar & Grill,"Angel Inn, White Cross Lane, Hendredenny, Caerphilly",CF83 2RL,313991,187718,51.581736,-3.242694,Caerphilly
566678,The Black Prince,"Newport Road, Ynysddu",NP11 7LJ,317964,192808,51.628078,-3.186574,Caerphilly
566679,The Black Sheep,"5 Pentwyn Road, Blackwood",NP12 1HN,317328,197462,51.669827,-3.19685,Caerphilly
566681,The Bumble Bee,"Unit 8, Blackwood Gate Retail Park, Blackwood, Gwent",NP12 2FS,317713,196529,51.661495,-3.191064,Caerphilly
566684,The Capel Hotel,"Park Place, Gilfach, Bargoed",CF81 8LW,315138,198971,51.683072,-3.228877,Caerphilly
566698,The Court House,"The Courthouse, Cardiff Road, Caerphilly",CF83 1FN,315535,186907,51.574679,-3.22022,Caerphilly
566707,The Fox & Hounds,"Fox & Hounds, Park Road, Pontymister, Risca",NP11 6PW,323994,190479,51.607997,-3.098955,Caerphilly
566709,The George,"171-175 Commercial Street, Aberbargoed, Bargoed",CF81 9FG,315730,199651,51.689259,-3.220478,Caerphilly
566710,The George Inn,"The George Inn, Station Terrace, Brithdir, New Tredegar",NP24 6JS,315254,201843,51.708901,-3.227896,Caerphilly
566713,The Green Lady,"Pontygwindy Road, Caerphilly",CF83 3HF,315632,187805,51.582773,-3.219025,Caerphilly
566714,The Grove,"The Grove, Commercial Street, Pontymister, Risca",NP11 6EE,324475,189919,51.603028,-3.091904,Caerphilly
566716,The Harp Inn Y Delyn Aur,"Harp Inn, St Cattwg's Avenue, Gelligaer, Hengoed",CF82 8FE,313459,196768,51.663012,-3.25261,Caerphilly
566718,The Hollybush,"Hollybush Inn, Llwyncelyn Terrace, Nelson, Treharris",CF46 6HF,310582,195495,51.651106,-3.293869,Caerphilly
566721,The Junction Inn,"Junction Inn, 9 King's Hill, Hengoed",CF82 7RA,315361,194998,51.647377,-3.2247,Caerphilly
566723,The Lindsay Club,"Lindsay Constitutional Club, Gelligaer Road, Cefn Hengoed, Hengoed",CF82 7HL,314643,195920,51.655561,-3.235288,Caerphilly
566725,The Malcolm Uphill,"87-91 Cardiff Road, Caerphilly",CF83 1FQ,315543,186627,51.572161,-3.220039,Caerphilly
566726,The Market Tavern,"The Square, Abercarn, Newport",NP11 5GW,321628,194949,51.647852,-3.13412,Caerphilly
566728,The Moggridge Arms,"142 High Street, Blackwood",NP12 1AH,317500,196896,51.664772,-3.19423,Caerphilly
566730,The New Foresters,"New Foresters Arms, 110 High Street, Blackwood",NP12 1AF,317413,197085,51.666452,-3.195528,Caerphilly
566735,The Otter,"The Otter, Unit 3 Newbridge Ga, Unit 3 Newbridge Ga, Bridge Street, Newbridge",NP11 5GH,321219,196584,51.662492,-3.140413,Caerphilly
566738,The Patriot,"Main Street, Crumlin, Newport",NP11 4PT,321298,198365,51.678522,-3.139674,Caerphilly
566744,The Red Kite,"The Red Kite, 3 Beddau Way, Caerphilly",CF83 2AX,313766,186477,51.570552,-3.245636,Caerphilly
566745,The Rock,"The Rock, Tredegar Road, Blackwood",NP12 1DD,317906,198654,51.680628,-3.188771,Caerphilly
566748,The Rose and Crown,"Rose And Crown Inn, Eglwysilan, Abertridwr, Caerphilly",CF83 4JG,310703,189138,51.593975,-3.290512,Caerphilly
566749,The Rowan Tree,"The Rowan Tree, Caerphilly Road, Nelson, Treharris",CF46 6PR,312208,195367,51.65022,-3.270339,Caerphilly
566750,The Royal Oak,"Commercial Street, Ystrad Mynach, Hengoed",CF82 7DY,314630,194086,51.639065,-3.235028,Caerphilly
566751,The Royal Oak,"Royal Oak Hotel, Shingrig Road, Nelson, Treharris",CF46 6DY,311283,195655,51.652664,-3.283779,Caerphilly
566753,The Sirhowy,"61-63 High Street, Blackwood",NP12 1BA,317435,197386,51.669158,-3.195285,Caerphilly
566758,The Star Club,"Star Ballroom, Shingrig Road, Nelson, Treharris",CF46 6DU,310987,196048,51.656151,-3.288157,Caerphilly
566768,The Wonky Bar,"17 Church Street, Bedwas, Caerphilly",CF83 8EA,317005,188728,51.591265,-3.199446,Caerphilly
566771,Three Horseshoes,"Three Horseshoes, 39 High Street, Pentwynmawr",NP11 4HN,319556,196189,51.658708,-3.164343,Caerphilly
566781,Toby Carvery,"Corbetts Lane, Pwllypant, Caerphilly",CF83 3HX,315341,188968,51.593183,-3.223518,Caerphilly
566784,Top Club 18,"Twynyffald Constitutional Club, Bedwellty Road, Cefn Fforest, Blackwood",NP12 3HB,316423,197963,51.674198,-3.21005,Caerphilly
566788,Travellers Rest,"Travellers Rest Inn, Mountain Road, Thornhill, Caerphilly",CF83 1LY,315859,184616,51.554131,-3.214999,Caerphilly
566791,Trecenydd Snooker & Sports Bar,"First Avenue, Trecenydd, Caerphilly",CF83 2SD,314733,187449,51.579428,-3.231924,Caerphilly
566793,Tredegar Arms,"Tredegar Arms, Hill Street, Rhymney, Tredegar, Gwent",NP22 5JW,312125,206913,51.753994,-3.274451,Caerphilly
566794,Tredegar Arms,"Tredegar Arms, James Street, New Tredegar",NP24 6EN,314275,203207,51.721009,-3.2424,Caerphilly
566795,Tredomen A.F.C.,"Tredomen Athletic Football Club, Twyn Road, Ystrad Mynach, Hengoed",CF82 7SN,315894,193547,51.634419,-3.216637,Caerphilly
566800,Trinant Sports & Social Club,"Conway Road, Trinant, Gwent",NP11 3JP,320889,200500,51.697639,-3.146072,Caerphilly
566811,Twynyffald Workmens Club,"Twynyffald Social Club, 7-9 Twynyffald Road, Cefn Fforest, Blackwood",NP12 3HD,316585,197665,51.671543,-3.207636,Caerphilly
566831,Ty Sign Sports Club Ltd,"Ty Sign Sports Club Ltd, Sycamore Crescent Club Access, Ty Sign, Risca",NP11 6AF,325231,190074,51.604522,-3.081023,Caerphilly
566833,Tylers Arms,"Tylers Arms, Heol Fawr, Nelson, Treharris,",CF46 6NW,311471,195296,51.649457,-3.280971,Caerphilly
566839,United Services Club,"Forge Road, Machen, Caerphilly",CF83 8PH,321064,189143,51.59558,-3.14096,Caerphilly
566845,Valley Tavern Limited,"15 High Street, Fleur-De-Lis, Blackwood",NP12 3UD,315524,196838,51.663947,-3.222779,Caerphilly
566871,Wattsville National Club & Institute,"116-118 Islwyn Road, Wattsville, Newport",NP11 7QJ,320594,191409,51.615884,-3.148258,Caerphilly
566887,Wexa Sports,"Main Street, Crumlin, Newport",NP11 4PT,321298,198365,51.678522,-3.139674,Caerphilly
566890,White Cross Inn,"White Cross Inn, Groeswen Road, Groeswen, Cardiff",CF15 7UT,312727,186987,51.57497,-3.26075,Caerphilly
566900,Windsor Hotel,"Windsor Hotel, Caerphilly Road, Senghenydd, Caerphilly",CF83 4FX,312016,189997,51.601907,-3.271762,Caerphilly
566913,YMCA,"Y.M.C.A, Brynhafod Road, Abertridwr, Caerphilly",CF83 4BH,312207,189496,51.597443,-3.268894,Caerphilly
566918,Ynysddu Rugby Football Club,"Club House, Graig View, Ynysddu, Newport",NP11 7JG,318099,192204,51.622672,-3.184471,Caerphilly
566919,Ynysddu Workingmens Club,"1a Commercial Street, Ynysddu, Newport",NP11 7JN,318047,192567,51.625928,-3.185307,Caerphilly
566935,Ystrad Mynach Non-Political Club,"23 Bedwlwyn Road, Ystrad Mynach, Hengoed",CF82 7AA,314556,194412,51.641993,-3.236177,Caerphilly
566943,10 Feet Tall,"12 Church Street, Cathays, Cardiff, Cardiff",CF10 1BG,318214,176397,51.480591,-3.179144,Cardiff
566950,4th Glamorgan Home Guard Club,"10 Church Road, Caerau, Cardiff, Cardiff",CF5 5LQ,313441,175352,51.470486,-3.247588,Cardiff
566989,Admiral Napier,"Admiral Napier Hotel, 239 Cowbridge Road East, Riverside, Cardiff, Cardiff",CF11 9AL,316815,176504,51.48135,-3.199295,Cardiff
567006,Albany Hotel,"The Albany, 105 Donald Street, Roath, Cardiff, Cardiff",CF24 4TL,318843,178059,51.495633,-3.170456,Cardiff
567158,Barocco,"12 Wharton Street, Cathays, Cardiff, Cardiff",CF10 1AG,318298,176263,51.479401,-3.177903,Cardiff
567173,Be At One,"Second & Third Floors, 54 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FE,318364,176047,51.477469,-3.1769,Cardiff
567182,Beelzebub Bars Ltd,"17 Church Street, Cathays, Cardiff, Cardiff",CF10 1BG,318214,176397,51.480591,-3.179144,Cardiff
567223,Birchgrove Hotel,"1 - 3 Birchgrove Road, Heath, Cardiff, Cardiff",CF14 1RR,316700,179758,51.510586,-3.201721,Cardiff
567235,Black Lion Hotel,"The Black Lion Cardiff Road, Llandaff, Cardiff, Cardiff",CF5 2DQ,315516,177851,51.493266,-3.21832,Cardiff
567239,Blackweir Tavern,"The Blackweir Tavern, 35 North Road, Cathays, Cardiff, Cardiff",CF10 3DX,317520,177789,51.493005,-3.189446,Cardiff
567256,Bluebell,"33 High Street, Cathays, Cardiff, Cardiff",CF10 1PU,318111,176428,51.480858,-3.180634,Cardiff
567276,Borough Arms,"Borough Arms, 8 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1AT,318207,176335,51.480043,-3.179215,Cardiff
567288,Brew Monster,"31 - 32 High Street, Cathays, Cardiff, Cardiff",CF10 1PU,318114,176439,51.480957,-3.18059,Cardiff
567289,Brew Monster Tap House,"Ocean Buildings Bute Crescent, Butetown, Cardiff, Cardiff",CF10 5AY,319144,174526,51.463908,-3.165308,Cardiff
567291,Brewhouse,"49 St Mary Street, Cathays, Cardiff, Cardiff",CF10 1FG,318389,176136,51.478271,-3.176549,Cardiff
567292,Brewhouse and Kitchen,"Brewhouse And Kitchen Sophia Close, Pontcanna, Cardiff, Cardiff",CF11 9HW,317361,176919,51.485161,-3.191532,Cardiff
567341,Butchers Arms,"The Butchers Arms High Street, Llandaff, Cardiff, Cardiff",CF5 2DZ,315460,177950,51.494147,-3.21915,Cardiff
567342,Butchers Arms,"The Butchers Arms, 29 Llandaff Road, Canton, Cardiff, Cardiff",CF11 9NG,316568,176743,51.483462,-3.202908,Cardiff
567358,Cadwaladers Red Dragon,"Unit 11, Red Dragon Centre Hemingway Road, Butetown, Cardiff, Cardiff",CF10 4JY,319268,174847,51.466812,-3.163611,Cardiff
567423,Canton Cross Vaults,"1 Leckwith Road, Canton, Cardiff, Cardiff",CF11 8HJ,316676,176455,51.480888,-3.201285,Cardiff
567427,Canton Liberal Club,"301 - 303 Cowbridge Road East, Canton, Cardiff, Cardiff",CF5 1JB,316583,176532,51.481567,-3.202642,Cardiff
567440,Cardiff Bay Yacht Club,"Cardiff Bay Yacht Club Ferry Road, Grangetown, Cardiff, Cardiff",CF11 0JL,317717,174319,51.46184,-3.185799,Cardiff
567441,Cardiff Bowling Club,"Cardiff Bowling Club Sophia Close, Pontcanna, Cardiff, Cardiff",CF11 9SZ,317491,176862,51.484669,-3.189647,Cardiff
567442,Cardiff Bus Sport & Social Club,"59 - 61 Tudor Street, Riverside, Cardiff, Cardiff",CF11 6AD,317676,175947,51.476471,-3.18677,Cardiff
567445,Cardiff County Club,"County Hall Atlantic Wharf, Butetown, Cardiff, Cardiff",CF10 4UW,319284,175190,51.469904,-3.163462,Cardiff
567461,Cardiff Masonic Hall,"Masonic Hall, 4 - 8 Guildford Street, Cathays, Cardiff, Cardiff",CF10 2HL,318790,176374,51.480468,-3.170831,Cardiff
567469,Cardiff Model Engineering Soc,"Model Railway, Heath Park King George V Drive East, Heath, Cardiff, Cardiff",CF14 4EP,317963,179674,51.510023,-3.183506,Cardiff
567481,Cardiff Squash Racket Club,"Cardiff Squash Rackets Club Ryder Street, Pontcanna, Cardiff, Cardiff",CF11 9BR,317325,176662,51.482845,-3.19199,Cardiff
567485,Cardiff West End Social Club,"348 Cowbridge Road West, Ely, Cardiff, Cardiff",CF5 5BY,313296,175947,51.475822,-3.249821,Cardiff
567487,Cardiff Yacht Club,"Cardiff Yacht Club Windsor Esplanade, Butetown, Cardiff, Cardiff",CF10 5BG,318667,174153,51.460476,-3.172089,Cardiff
567515,Cathays Beer House,"109 Crwys Road, Cathays, Cardiff, Cardiff",CF24 4NF,318201,178085,51.495767,-3.179719,Cardiff
567516,Cathays Conservative Club,"54 - 58 Wyeverne Road, Cathays, Cardiff, Cardiff",CF24 4BH,318472,177457,51.490158,-3.175674,Cardiff
567546,Cf Eleven,"The Abbey Hotel, 149 - 151 Cathedral Road, Pontcanna, Cardiff, Cardiff",CF11 9PJ,316933,177150,51.487176,-3.197746,Cardiff
567607,Church Inn,"Church Inn Ty Glas Road, Llanishen, Cardiff, Cardiff",CF14 5EH,317445,181726,51.528376,-3.191449,Cardiff
567614,City Arms,"10-12 Quay Street, Cardiff",CF10 1EA,318091,176337,51.480037,-3.180897,Cardiff
567615,City Arms,"City Arms, 10 - 12 Quay Street, Cathays, Cardiff, Cardiff",CF10 1EA,318107,176345,51.480109,-3.180672,Cardiff
567632,Claude Hotel,"The Claude, 140 Albany Road, Roath, Cardiff, Cardiff",CF24 3RW,319418,177818,51.493539,-3.162119,Cardiff
567641,Clifton Pub,"The Clifton, 1 Clifton Street, Adamsdown, Cardiff, Cardiff",CF24 1PW,319642,177053,51.486703,-3.158719,Cardiff
567642,Clive Arms,"360 Cowbridge Road East, Canton, Cardiff, Cardiff",CF5 1HE,315856,176680,51.482792,-3.213145,Cardiff
567709,Coopers Carvery,"427 Cowbridge Road West, Caerau, Cardiff, Cardiff",CF5 5TF,312302,175210,51.469036,-3.263947,Cardiff
567714,Cornwall,"The Cornwall, 92 Cornwall Street, Grangetown, Cardiff, Cardiff",CF11 6SR,317449,175477,51.472212,-3.189924,Cardiff
567736,Cottage Hotel,"The Cottage, 11 Sanquhar Street, Splott, Cardiff, Cardiff",CF24 2AA,319608,176335,51.480244,-3.159046,Cardiff
